,mitigation,tRH,trace,ipc_0,ipc_1,ipc_2,ipc_3,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2,insn_3,aipc_0,aipc_1,aipc_2,aipc_3,soa_0,aos_0,soa_1,aos_1,soa_2,aos_2,soa_3,aos_3,weighted_speedup,harmonic_speedup,max_slowdown,min_insn,weighted_speedup_base,harmonic_speedup_base,max_slowdown_base,total_energy_base,norm_weighted_speedup,norm_harmonic_speedup,norm_max_slowdown,norm_energy
439,Chronus+PB,20,Mix47,0.1042431735309611,0.2924952501112769,2.7047283519630514,2.493247500463308,0,0,0,0,0,0,0,19526616.01920077,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.11665283198218493,8.572445117772354,0.15557494292013863,6.427770315900617,0.8541114169557796,1.17080743817264,0.6893209448520337,1.4507030541697166,1.8156601367101368,0.22699252143598003,0.8833471680178151,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.464192419152085,0.2321406800489991,32.30536283972785,5.8618936529177565
440,Graphene,1024,Mix47,0.8752124337435763,1.8287341007347544,3.126424117435492,3.5180607562754025,6,0,0,0,0,0,0,3329615.189453848,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.9794023486044886,1.0210308372497372,0.9726831571783927,1.0280840092891599,0.9872764231607497,1.012887552605091,0.9726563303931844,1.028112364822385,3.9120182593368154,0.9779676685944665,0.027343669606815557,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,1.000148201116006,1.0001478384277214,1.0,0.9995510807671906
441,Graphene,512,Mix47,0.8751732394435842,1.82769622790377,3.126424117435492,3.5180607562754025,217,0,0,0,0,0,0,3330099.743261503,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.9793584884078276,1.0210765637266594,0.9721311242603289,1.0286678155283588,0.9872764231607497,1.012887552605091,0.9726563303931844,1.028112364822385,3.911422366222091,0.9778171672191573,0.027868875739671117,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9999958548366075,0.9999939237022865,1.0192075950451307,0.9996965439076957
442,Graphene,256,Mix47,0.8720309374940974,1.8195314688412976,3.1280337352178904,3.51862287435596,1171,0,0,0,0,0,0,3339592.9558540704,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.9758421102227189,1.024755941073057,0.9677883804905836,1.0332837427672854,0.9877847155827535,1.012366342811895,0.9728117420666491,1.027948118590337,3.9042269483627052,0.9760015504378154,0.03221161950941642,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.99815627133999,0.9981371289864837,1.1780284055724366,1.0025464080412172
443,Graphene,128,Mix47,0.8629781984270911,1.8143935838690253,3.1280686666119464,3.521415204639648,4576,0,0,0,0,0,0,3375434.8461206513,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.9657116852405171,1.0355057469879771,0.9650555971001271,1.0362097303045301,0.987795746377196,1.0123550376356285,0.9735837519650378,1.0271330000954153,3.8921467806828782,0.9729511043135713,0.034944402899872884,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9950678506902849,0.9950174991711261,1.2779704919767902,1.013306149967604
444,Graphene,64,Mix47,0.8202924403251399,1.7838497066708985,3.128048314332317,3.520198405420542,18717,0,0,0,0,0,0,3528163.2564375005,100000000,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.9179443888388954,1.0893906125020236,0.9488096513972465,1.0539521794781166,0.9877893194417959,1.012361624404994,0.9732473372339477,1.027488041058592,3.8277906969118853,0.956207499581391,0.0820556111611046,100000000,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9786145477792344,0.9778941518272964,3.0008997453893973,1.0591552463075031
445,Graphene,32,Mix47,0.7150443569172974,1.6776682217588093,3.124997980470076,3.508536338998146,63431,0,0,0,0,0,0,3988195.6596180433,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8001670171957007,1.249739090102267,0.8923329104994395,1.1206579833980337,0.9868260711453909,1.0133497981456026,0.9700230658193691,1.0309033210002172,3.6493490646599005,0.9060740546698716,0.1998329828042993,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9329940865058043,0.9266236874025843,7.308199143632494,1.1972570567640033
446,Graphene,20,Mix47,0.6324742035916691,1.5415192710944845,3.109013967214018,3.493596395083685,111771,0,0,0,0,0,0,4454927.240513228,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.7077672763169661,1.4128938048728894,0.8199168106818155,1.2196359276600675,0.9817785667626077,1.0185596160420136,0.9658925427753317,1.035311854801846,3.475355196536721,0.8535334100541315,0.2922327236830339,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.8885107424433678,0.8728914283213061,10.687399602363294,1.3373699615794346
447,Hydra,1024,Mix47,0.8741490726974188,1.823480708741708,3.1282917762715816,3.518469979270934,10,0,0,0,0,0,0,3342794.3185625,100000000,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.9782123994380143,1.0222728730227737,0.9698889368991083,1.0310458877870714,0.98786620095996,1.0122828365098926,0.9727694703770339,1.0279927880676722,3.9087370076741164,0.9771363802624151,0.030111063100891733,100000000,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.999309314963053,0.9992976965926581,1.1012078310581397,1.0035074577040355
448,Hydra,512,Mix47,0.8695412743840017,1.824072965105303,3.1281375532158755,3.519345436948728,341,0,0,0,0,0,0,3355049.3509495063,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.973056064454571,1.0276900134839937,0.9702039514161828,1.0307111185646325,0.9878174997022012,1.0123327439546996,0.9730115126586456,1.027737068873534,3.904089028231601,0.9759737360100235,0.029796048583817236,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.998121010622407,0.9981086837313627,1.0896872662764479,1.0071864206382712
449,Hydra,256,Mix47,0.8458093063938453,1.8079413968107807,3.1289323169393133,3.516328122217156,2051,0,0,0,0,0,0,3441061.461151886,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.9464989175375111,1.0565252442144166,0.9616237511712973,1.0399077589150214,0.9880684738044536,1.0120756066121666,0.9721773001541524,1.0286189564819463,3.8683684426674145,0.9668544022323383,0.05350108246248886,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9889886709893891,0.9887825247400732,1.9566167684074645,1.0330072716435663
450,Hydra,128,Mix47,0.6767046436459243,1.743778825099059,3.1289273239364346,3.5201423953906974,13569,0,0,0,0,0,0,4230825.209254248,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.757263141776345,1.320544926634428,0.9274963989224562,1.0781713019713897,0.9880668970913022,1.0120772216373475,0.9732318518532599,1.0275043897256007,3.6460582896433635,0.9012464111755396,0.24273685822365498,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9321527656082825,0.9216865536295475,8.877259772154046,1.270094491351964
451,Hydra,64,Mix47,0.5336194291127138,1.3775024000567972,3.117901835418373,3.502866746116354,43769,0,0,0,0,0,0,5266759.546019904,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.5971443068953248,1.6746370826161001,0.7326780765829874,1.3648559059713234,0.9845852181959127,1.0156561174382979,0.9684555643493078,1.0325718977843723,3.282863166023533,0.7862066329903858,0.40285569310467517,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.8392981505574676,0.8040376893777819,14.733051521521501,1.5810821662033037
452,Hydra,32,Mix47,0.3503662306273801,0.947852197316585,3.094451509249083,3.459662121789308,143048,0,0,0,0,0,0,7815587.410594126,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.39207567890733996,2.550528007212434,0.504151952683523,1.983528963196819,0.9771799675732429,1.0233529474447056,0.9565105599092905,1.0454667642088906,2.8299181590733964,0.6057965630141579,0.60792432109266,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.7234980433303473,0.6195359442672899,22.232726251970643,2.34624075113353
453,Hydra,20,Mix47,0.2702363082136991,0.7753746823580787,3.0673270928564254,3.4122392379596325,292994,0,0,0,0,0,0,9988158.566993413,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.3024066669284175,3.306805402662334,0.4124130969774267,2.424753256695761,0.9686144960343295,1.0324024718752074,0.9433993115943896,1.0599965335038803,2.626833571534563,0.5112502101114533,0.6975933330715824,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.6715773539479354,0.522845293314824,25.512059760175845,2.9984470043668763
454,PARA,1024,Mix47,0.7327443885831891,1.6727894886327852,3.119207370736851,3.496681299811536,51930,0,0,0,0,0,0,3903453.042777971,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8199741542010546,1.219550634464027,0.8897379670693666,1.123926410934015,0.9849974860748447,1.0152310174769474,0.966745442233322,1.0343984634567867,3.661455049578588,0.9105174154153693,0.18002584579894543,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9360891076014408,0.9311678229478331,6.5838217176992595,1.1718173078951775
455,PARA,512,Mix47,0.6359805286426446,1.5576614150736698,3.105435303612972,3.4766128084881083,105702,0,0,0,0,0,0,4439850.775601492,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.711691012837947,1.4051041561033473,0.8285026360147569,1.2069967632332173,0.9806484800990509,1.019733391009788,0.9611970033405729,1.040369452385484,3.482039132292328,0.8561270447805129,0.288308987162053,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.890219560214448,0.8755438863202393,10.543902530558313,1.3328440040920935
456,PARA,256,Mix47,0.5059949444326236,1.3849004748920528,3.0883437076974123,3.4496022091252327,219644,0,0,0,0,0,0,5476210.2674878985,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.5662312575240498,1.766062870447463,0.7366130296113731,1.3575649083041421,0.9752512182280466,1.0253768273336996,0.9537292441749156,1.0485156097578971,3.231824749538385,0.7695977762254983,0.4337687424759502,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.8262496479556204,0.7870521460662819,15.863589222414793,1.6439593105874095
457,PARA,128,Mix47,0.3684458835563591,1.1685233177301977,3.0602417768473558,3.4015867721816195,448657,0,0,0,0,0,0,7371017.287789827,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.4123076292977797,2.42537350498012,0.6215244465938,1.6089471709124166,0.966377062729172,1.0347927724773107,0.9404541696565196,1.0633160362989598,2.940663308277271,0.6522700358805719,0.5876923707022204,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.7518111938362847,0.6670634289932162,21.49281274799103,2.212780720036444
458,PARA,64,Mix47,0.25010663984383,0.9362687411035748,3.0012292434612444,3.323193086056975,885313,0,0,0,0,0,0,10695767.502125002,100000000,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.2798806564217438,3.57295146004349,0.49799084224336576,2.008069055035564,0.9477418166158313,1.0551396830528916,0.9187802645268316,1.0883995212010744,2.6443935798077725,0.5178288660244033,0.7201193435782562,100000000,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.6760667529030951,0.529573152223036,26.335870566500798,3.210871334395031
459,PARA,32,Mix47,0.1639270896325218,0.7444268670377873,2.903303334951925,3.2066858437167154,1629118,0,0,0,0,0,0,16108414.740228353,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.18344183697123895,5.451319156582507,0.3959523011179191,2.52555673291109,0.9168183279731096,1.0907286312772426,0.886568908711908,1.127943908446886,2.3827813747741757,0.3923280859063026,0.816558163028761,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.6091828687009033,0.40122603197875706,29.862786333010312,4.835749012090027
460,PARA,20,Mix47,0.1274895853123434,0.6531722311071424,2.8425029397875736,3.109856874747499,2245638,0,0,0,0,0,0,20540106.979348928,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.14266661951252002,7.009348111120295,0.34741498377445107,2.8784020456907538,0.897618502738311,1.114059031703736,0.8597981062277962,1.163063738750616,2.2474982122530784,0.3288156007807292,0.85733338048748,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.5745963195932065,0.33627309258065957,31.35399867009017,6.166143822058184
461,PRAC-4,1024,Mix47,0.7251724597840395,1.5838977882911278,3.1139982753432123,3.4895505410094416,0,0,0,0,0,0,0,4080920.516190796,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8115008229691929,1.2322846406256363,0.8424574686630978,1.1870035428457981,0.983352534246507,1.016929295622601,0.9647739647149215,1.036512215890369,3.602084790593719,0.8943084587663523,0.1884991770308071,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9209104827108775,0.9145912494308558,6.8937044566916015,1.2250930754411289
462,PRAC-4,512,Mix47,0.7253893902824533,1.5838977882911278,3.1139982753432123,3.4895505410094416,0,0,0,0,0,0,0,4079755.1763899494,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8117435780209254,1.2319161211451206,0.8424574686630978,1.1870035428457981,0.983352534246507,1.016929295622601,0.9647739647149215,1.036512215890369,3.6023275456454518,0.8943821491673983,0.18825642197907455,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.920972545567492,0.9146666111198828,6.8848265315548804,1.2247432402226066
463,PRAC-4,256,Mix47,0.724730678492261,1.5848560762128103,3.114076338030616,3.4895505410094416,0,0,0,0,0,0,0,4077302.1261644787,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8110064496969959,1.2330358166369886,0.842967171260525,1.18628581763707,0.983377185236874,1.0169038035584708,0.9647739647149215,1.036512215890369,3.6021247709093163,0.8943068674440555,0.18899355030300413,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.920920704094847,0.9145896220175921,6.911784446660242,1.22400683410222
464,PRAC-4,128,Mix47,0.7233956482964181,1.5842288344974564,3.1148422386931616,3.488551098691249,0,0,0,0,0,0,0,4082527.135987229,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8095124904490979,1.235311390248252,0.8426335484272441,1.18675550227792,0.9836190448305221,1.0166537596598695,0.9644976437628405,1.0368091684482013,3.6002627274697048,0.8937489325974698,0.1904875095509021,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9204446533013513,0.9140190332867824,6.966420831219452,1.2255753829939635
465,PRAC-4,64,Mix47,0.7156652008364752,1.5726685284125836,3.110409585884115,3.482671359357316,0,0,0,0,0,0,0,4111164.132513359,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8008617696570646,1.2486549338323492,0.8364847512805923,1.1954790550205232,0.9822192815719089,1.0181025955829697,0.9628720420235839,1.0385595970762507,3.5824378445331497,0.8887316462875587,0.19913823034293543,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9158875363805522,0.9088879556256543,7.282790978914518,1.234172214519205
466,PRAC-4,32,Mix47,0.680620804308798,1.5076896390817265,3.0892148559723096,3.4306631087488637,0,0,0,0,0,0,0,4241022.724125,100000000,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.7616455029070311,1.3129467661572516,0.8019232088459162,1.2470021929395771,0.9755263133912674,1.0250876744919915,0.9484930537992468,1.05430397828897,3.4875880789434617,0.862191491126793,0.23835449709296885,100000000,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.8916382062031201,0.8817458734607856,8.716990093881098,1.2731557871565016
467,PRAC-4,20,Mix47,0.0741544146398251,0.2188466965893119,2.546099771108179,2.241909095877977,0,0,0,0,0,0,0,26732589.872236606,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.08298214817057131,12.050784681356788,0.11640210334079008,8.590910054883656,0.8040189624343097,1.2437517604961992,0.6198321249518158,1.6133400637757158,1.6232353388974867,0.170221555470513,0.9170178518294287,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.41499701600612454,0.17408215652191888,33.536751468093264,8.025128304055789
468,PRAC-2,1024,Mix47,0.7251724597840395,1.5838977882911278,3.1139982753432123,3.4895505410094416,0,0,0,0,0,0,0,4080920.516190796,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8115008229691929,1.2322846406256363,0.8424574686630978,1.1870035428457981,0.983352534246507,1.016929295622601,0.9647739647149215,1.036512215890369,3.602084790593719,0.8943084587663523,0.1884991770308071,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9209104827108775,0.9145912494308558,6.8937044566916015,1.2250930754411289
469,PRAC-2,512,Mix47,0.7251196605117473,1.5838977882911278,3.1139982753432123,3.4895505410094416,0,0,0,0,0,0,0,4080800.375129496,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8114417381924074,1.2323743688950863,0.8424574686630978,1.1870035428457981,0.983352534246507,1.016929295622601,0.9647739647149215,1.036512215890369,3.6020257058169336,0.8942905182365062,0.1885582618075926,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9208953770724837,0.9145729020123039,6.895865277738488,1.2250570090728448
470,PRAC-2,256,Mix47,0.7252035929253665,1.584692074688944,3.114066834537704,3.4895505410094416,0,0,0,0,0,0,0,4073687.1387006287,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8115356623642466,1.2322317383892907,0.8428799406894144,1.1864085876596764,0.9833741841806715,1.0169069069401906,0.9647739647149215,1.036512215890369,3.602563751949254,0.8944424924856933,0.18846433763575343,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9210329341685104,0.9147283230161901,6.892430326497863,1.2229216142131782
471,PRAC-2,128,Mix47,0.7241846197163535,1.5831388341791306,3.11319712265872,3.488233977617119,0,0,0,0,0,0,0,4075992.1955,100000000,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8103953851977035,1.2339655657787842,0.842053789483323,1.1875725903609928,0.9830995426090833,1.017190993036233,0.9644099676703501,1.0369034264708212,3.59995868496046,0.8937284132225506,0.1896046148022965,100000000,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9203669216680803,0.9139980485353122,6.934132014052588,1.2236135926803415
472,PRAC-2,64,Mix47,0.7182888621557745,1.5771829050601058,3.11062815153288,3.48324200098736,0,0,0,0,0,0,0,4101492.374297576,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8037977654896116,1.2440940282919015,0.8388858975863566,1.1920572307595123,0.9822883012262593,1.0180310594676023,0.9630298102465624,1.0383894551965864,3.58800177454879,0.8903586189546352,0.19620223451038843,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9173100130223717,0.9105518278050855,7.175417101349263,1.2312687509573719
473,PRAC-2,32,Mix47,0.6366813426592971,1.4417070705061057,3.087897686093156,3.41406041849006,0,0,0,0,0,0,0,4443847.243686528,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.7124752554599451,1.4035575163300804,0.7668278206781732,1.304073708639851,0.9751103714978647,1.0255249346429394,0.9439028227314697,1.0594310938770117,3.3983162703674528,0.8346222590078598,0.28752474454005494,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.8688149388156096,0.8535513750163825,10.515221573200543,1.3340437445324607
474,PRAC-2,20,Mix47,0.1189379592403491,0.361908174836618,2.8159563857921035,2.784700648721072,0,0,0,0,0,0,0,17412774.9048125,100000000,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.13309696266535453,7.5133194625507596,0.19249489904919195,5.194942852716584,0.8892355112146306,1.1245614771210308,0.7699004940142442,1.2988691496819569,1.9847278669434212,0.2643458346209817,0.8669030373346455,100000000,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.5074163447705331,0.27034116114852785,31.703975720894654,5.227318168895084
475,PRAC-1,1024,Mix47,0.7251724597840395,1.5838977882911278,3.1139982753432123,3.4895505410094416,0,0,0,0,0,0,0,4080920.516190796,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8115008229691929,1.2322846406256363,0.8424574686630978,1.1870035428457981,0.983352534246507,1.016929295622601,0.9647739647149215,1.036512215890369,3.602084790593719,0.8943084587663523,0.1884991770308071,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9209104827108775,0.9145912494308558,6.8937044566916015,1.2250930754411289
476,PRAC-1,512,Mix47,0.7249786733023674,1.5838977882911278,3.1139982753432123,3.4895505410094416,0,0,0,0,0,0,0,4081444.3663125,100000000,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8112839671203042,1.2326140297700612,0.8424574686630978,1.1870035428457981,0.983352534246507,1.016929295622601,0.9647739647149215,1.036512215890369,3.6018679347448304,0.8942426032762851,0.18871603287969585,100000000,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9208550412551405,0.914523900347492,6.9016352081966845,1.225250335342203
477,PRAC-1,256,Mix47,0.7237942563002798,1.5828116755529933,3.1139147865394308,3.4895505410094416,0,0,0,0,0,0,0,4081192.8600625005,100000000,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8099585508569521,1.2346310795064517,0.8418797774794775,1.1878180552025162,0.9833261697724385,1.0169565610477145,0.9647739647149215,1.036512215890369,3.59993846282379,0.8936714387883127,0.19004144914304788,100000000,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9203617516682816,0.9139397819288807,6.950107716912986,1.225174833120564
478,PRAC-1,128,Mix47,0.7245529564545643,1.5807009788996342,3.1141963973543905,3.489533371576292,0,0,0,0,0,0,0,4078737.9588376204,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8108075706884168,1.2333382619392037,0.840757121603038,1.1894041386094238,0.9834150981160263,1.0168645996138823,0.9647692177935352,1.036517315806405,3.5997490082010164,0.8936302295558896,0.1891924293115832,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9203133156213108,0.9138976380768344,6.919057757501062,1.224437871329821
479,PRAC-1,64,Mix47,0.7167428428104581,1.58007250225662,3.1115960533511764,3.484981888897803,0,0,0,0,0,0,0,4106540.508184595,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.8020676998285077,1.2467775478476602,0.8404228419255855,1.1898772262172095,0.9825939496633377,1.0177143878634975,0.963510845995376,1.0378710360721763,3.588595337412807,0.8904243370112677,0.19793230017149233,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9174617635489135,0.9106190363380435,7.238688260121335,1.232784201661288
480,PRAC-1,32,Mix47,0.1940179758619333,0.5823241326433709,2.9413682945149686,3.07276844111975,0,0,0,0,0,0,0,11406419.9863108,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.2171149013707224,4.605856132797196,0.3097316748307731,3.2286010158514338,0.9288386539792902,1.0766132478615564,0.8495440764507238,1.1771019629468313,2.3052293066315093,0.3965039312844665,0.7828850986292776,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.5893558749846566,0.4054965849455861,28.631310642889687,3.424209338398526
481,PRAC-1,20,Mix47,0.1940179758619333,0.5823241326433709,2.9413682945149686,3.07276844111975,0,0,0,0,0,0,0,11406419.9863108,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.2171149013707224,4.605856132797196,0.3097316748307731,3.2286010158514338,0.9288386539792902,1.0766132478615564,0.8495440764507238,1.1771019629468313,2.3052293066315093,0.3965039312844665,0.7828850986292776,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.5893558749846566,0.4054965849455861,28.631310642889687,3.424209338398526
482,PRAC-RFM,1024,Mix47,0.7066957876204527,1.5604716288164922,3.1124614801771067,3.489543356616148,0,4055,0,0,0,0,0,4187462.8821878713,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.7908245900756438,1.2645029157532244,0.8299973571853286,1.2048231134026512,0.9828672380813891,1.0174314101180695,0.9647719784087997,1.0365143498977882,3.568461163751161,0.8843156428441036,0.20917540992435624,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9123142524092119,0.9043717978422292,7.649866054270131,1.2570771129410714
483,PRAC-RFM,512,Mix47,0.7066957876204527,1.5604716288164922,3.1124614801771067,3.489543356616148,0,4055,0,0,0,0,0,4187462.8821878713,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.7908245900756438,1.2645029157532244,0.8299973571853286,1.2048231134026512,0.9828672380813891,1.0174314101180695,0.9647719784087997,1.0365143498977882,3.568461163751161,0.8843156428441036,0.20917540992435624,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9123142524092119,0.9043717978422292,7.649866054270131,1.2570771129410714
484,PRAC-RFM,256,Mix47,0.7066957876204527,1.5604716288164922,3.1124614801771067,3.489543356616148,0,4055,0,0,0,0,0,4187462.8821878713,100000003,100000003,100000001,100000001,0.8936188839965838,1.8800922862071925,3.166716072714767,3.6169617637231326,0.7908245900756438,1.2645029157532244,0.8299973571853286,1.2048231134026512,0.9828672380813891,1.0174314101180695,0.9647719784087997,1.0365143498977882,3.568461163751161,0.8843156428441036,0.20917540992435624,100000001,3.911438579774104,0.9778231087634773,0.027343669606815557,3331110.589063894,0.9123142524092119,0.9043717978422292,7.649866054270131,1.2570771129410714
