mitigation,tRH,trace,ipc_0,ipc_1,ipc_2,ipc_3,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2,insn_3
Hydra,512,Mix26,3.3434663768817487,3.1779004171883987,3.71371274677296,1.9955140844279244,61,0,0,0,0,0,0,1262917.6825,100000000,100000003,100000001,100000002
Hydra,256,Mix26,3.327906294678182,3.1612155720715718,3.714542638584477,1.9922398275788185,265,0,0,0,0,0,0,1265987.8240625001,100000000,100000003,100000001,100000002
Hydra,128,Mix26,3.338201543918214,3.149003471114932,3.713586005722636,1.9665012032922298,1161,0,0,0,0,0,0,1285103.2967500002,100000000,100000003,100000001,100000002
Hydra,64,Mix26,3.3695044014993623,3.1085754496468767,3.6781125236125627,1.906878432631388,3508,0,0,0,0,0,0,1323124.6941875,100000000,100000003,100000001,100000002
Hydra,32,Mix26,3.293974401800249,3.015877266344991,3.641475775046234,1.813025018040505,9378,0,0,0,0,0,0,1398279.319375,100000000,100000003,100000001,100000002
Hydra,20,Mix26,3.2347514785725533,2.9450609209393708,3.614063455580956,1.6952329288140346,17896,0,0,0,0,0,0,1498200.3235,100000000,100000003,100000001,100000002
PARA,1024,Mix26,3.2940002256390155,3.0989540627487977,3.6706887504109336,1.8644296072310633,7157,0,0,0,0,0,0,1363402.7891250001,100000000,100000003,100000001,100000002
PARA,512,Mix26,3.316150698489112,3.0661065115086,3.663176258046441,1.7799379777064197,13336,0,0,0,0,0,0,1415053.8308125,100000000,100000003,100000001,100000002
PARA,256,Mix26,3.220338835679409,2.941340408786301,3.6016036139930945,1.6022563165268826,27914,0,0,0,0,0,0,1571381.6875,100000000,100000003,100000001,100000002
PARA,128,Mix26,3.069816781669166,2.7010436859499842,3.467806462971647,1.3538277122137081,59098,0,0,0,0,0,0,1866419.6605625,100000000,100000003,100000001,100000002
PARA,64,Mix26,2.770703018511926,2.392704906157518,3.2636229249273723,1.0440485319686088,119381,0,0,0,0,0,0,2437483.8366250005,100000000,100000003,100000001,100000002
PARA,32,Mix26,2.560767525534437,1.9665284092354935,3.0395076107142156,0.7782212878102113,223330,0,0,0,0,0,0,3268012.83875,100000000,100000003,100000001,100000002
PARA,20,Mix26,2.574098845961987,1.7552191923804954,2.829213056093845,0.6515367755267103,317289,0,0,0,0,0,0,3891637.3834375003,100000000,100000003,100000001,100000002
PRAC-4,1024,Mix26,3.235806974018282,3.1106254077057716,3.67452920370638,1.8519071717474234,0,0,0,0,0,0,0,1388908.0762500002,100000000,100000003,100000001,100000002
PRAC-4,512,Mix26,3.2339345810607534,3.1135441001283373,3.6744280752758027,1.8467582560249562,0,0,0,0,0,0,0,1394622.9343125003,100000000,100000003,100000001,100000002
PRAC-4,256,Mix26,3.232300247077031,3.112498451921129,3.6865053739478575,1.8474139558192069,0,0,0,0,0,0,0,1397082.7451250004,100000000,100000003,100000001,100000002
PRAC-4,128,Mix26,3.225002489701922,3.102755181360534,3.6758238421724765,1.8380873378209621,0,0,0,0,0,0,0,1403885.6010000003,100000000,100000003,100000001,100000002
PRAC-4,64,Mix26,3.318503604425875,3.043882248879798,3.6666164584657976,1.8080620327267176,0,0,0,0,0,0,0,1408634.0445000003,100000000,100000003,100000001,100000002
PRAC-4,32,Mix26,3.1381290493436587,2.7529342355139024,3.5072622423442428,1.515588746881089,0,0,0,0,0,0,0,1607297.18125,100000000,100000003,100000001,100000002
PRAC-4,20,Mix26,1.272241338991262,0.9321435931367835,1.8071004989657422,0.23613616000810683,0,0,0,0,0,0,0,8312888.235187501,100000000,100000003,100000001,100000002
PRAC-2,1024,Mix26,3.235806974018282,3.1106254077057716,3.67452920370638,1.8522382177601229,0,0,0,0,0,0,0,1388744.20225,100000000,100000003,100000001,100000002
PRAC-2,512,Mix26,3.2355805141046234,3.1149696966412095,3.6740560137756524,1.850696745670133,0,0,0,0,0,0,0,1389707.6733125001,100000000,100000003,100000001,100000002
PRAC-2,256,Mix26,3.2391469304904335,3.0964321207137835,3.679048393539856,1.8501561864818268,0,0,0,0,0,0,0,1390934.0273125,100000000,100000003,100000001,100000002
PRAC-2,128,Mix26,3.234764976694974,3.1165382055628026,3.6826684748077674,1.84705808905221,0,0,0,0,0,0,0,1397988.6150000002,100000000,100000003,100000001,100000002
PRAC-2,64,Mix26,3.3591920578756542,3.067172862636821,3.673182451488555,1.8204732676977486,0,0,0,0,0,0,0,1404160.1157499999,100000000,100000003,100000001,100000002
PRAC-2,32,Mix26,2.9190399312694533,2.717200443468837,3.452801805345745,1.4459243463767804,0,0,0,0,0,0,0,1661479.1815000004,100000000,100000003,100000001,100000002
PRAC-2,20,Mix26,1.7214956726246828,1.2882627122121286,2.376990188497697,0.35932612210377135,0,0,0,0,0,0,0,5636931.2644375,100000000,100000003,100000001,100000002
PRAC-1,1024,Mix26,3.235806974018282,3.1106254077057716,3.67452920370638,1.8528155931771402,0,0,0,0,0,0,0,1388428.1405625003,100000000,100000003,100000001,100000002
PRAC-1,512,Mix26,3.235676831599361,3.1085195971172213,3.67442010945436,1.8437070398983542,0,0,0,0,0,0,0,1393754.7885,100000000,100000003,100000001,100000002
PRAC-1,256,Mix26,3.235438979669375,3.107459166511734,3.684922509581075,1.853558398320943,0,0,0,0,0,0,0,1387210.6316875,100000000,100000003,100000001,100000002
PRAC-1,128,Mix26,3.223814134477796,3.0917403108880825,3.6768296566017624,1.8490213453793374,0,0,0,0,0,0,0,1390661.7125625,100000000,100000003,100000001,100000002
PRAC-1,64,Mix26,3.312646957300643,3.0783273600957974,3.6674375375797736,1.83491464133227,0,0,0,0,0,0,0,1385922.1825,100000000,100000003,100000001,100000002
PRAC-1,32,Mix26,2.4235261767849408,1.7503699012842167,2.8421231580626314,0.5805882583981147,0,0,0,0,0,0,0,3627577.4205,100000000,100000003,100000001,100000002
PRAC-1,20,Mix26,2.4235261767849408,1.7503699012842167,2.8421231580626314,0.5805882583981147,0,0,0,0,0,0,0,3627577.4205,100000000,100000003,100000001,100000002
PRAC-RFM,1024,Mix26,3.2469518590033233,3.0781421135077185,3.6667678450130583,1.8279220535300016,0,909,0,0,0,0,0,1406469.4236875,100000000,100000003,100000001,100000002
PRAC-RFM,512,Mix26,3.2469518590033233,3.0781421135077185,3.6667678450130583,1.8279220535300016,0,909,0,0,0,0,0,1406469.4236875,100000000,100000003,100000001,100000002
PRAC-RFM,256,Mix26,3.2469518590033233,3.0781421135077185,3.6667678450130583,1.8279220535300016,0,909,0,0,0,0,0,1406469.4236875,100000000,100000003,100000001,100000002
PRAC-RFM,128,Mix26,3.2469518590033233,3.0781421135077185,3.6667678450130583,1.8279220535300016,0,909,0,0,0,0,0,1406469.4236875,100000000,100000003,100000001,100000002
PRAC-RFM,64,Mix26,3.29314640907412,3.0178952734238687,3.6626563510149164,1.8023075231126109,0,882,0,0,0,0,0,1424153.577125,100000000,100000003,100000001,100000002
PRAC-RFM,32,Mix26,3.110374242717183,2.776204293094428,3.478427505901761,1.5007814268577078,0,961,0,0,0,0,0,1630824.029375,100000000,100000003,100000001,100000002
PRAC-RFM,20,Mix26,1.27879849413293,0.9195105963846242,1.8275051028510725,0.23618711303901305,0,1780,0,0,0,0,0,8312965.5143125,100000000,100000003,100000001,100000002
RFM,1024,Mix26,3.270825781132889,3.1314306823706657,3.7007153445682364,1.9789477954571473,0,817,0,0,0,0,0,1297069.2585,100000000,100000003,100000001,100000002
RFM,512,Mix26,3.3453051769701565,3.16719525042347,3.704527517896943,1.9630270921485926,0,1123,0,0,0,0,0,1295719.1456250001,100000000,100000003,100000001,100000002
RFM,256,Mix26,3.3594316379177704,3.130720801168961,3.6884684534886345,1.9270992252772206,0,2979,0,0,0,0,0,1328182.211625,100000000,100000003,100000001,100000002
RFM,128,Mix26,3.346219289194091,3.0748261378047865,3.667175548388509,1.8260969555933038,0,7512,0,0,0,0,0,1414035.876125,100000000,100000003,100000001,100000002
RFM,64,Mix26,3.251620965567545,2.919141505029914,3.5825390844262586,1.5887597726796208,0,21355,0,0,0,0,0,1686899.9715625,100000000,100000003,100000001,100000002
RFM,32,Mix26,3.046446148443633,2.6463748383958174,3.451627307645817,1.1890532996816987,0,59664,0,0,0,0,0,2475287.9897499997,100000000,100000003,100000001,100000002
RFM,20,Mix26,2.8726702141845677,2.3332273425957633,3.278663080552456,0.9308181089579727,0,107349,0,0,0,0,0,3501539.8539375,100000000,100000003,100000001,100000002
Dummy,0,Mix26,3.3916811016614354,3.191766971398481,3.713859771712756,1.9979952914844303,0,0,0,0,0,0,0,1267561.1008124999,100000000,100000003,100000001,100000002
Chronus,1024,Mix10,0.22502775042190454,0.22680328488992124,0.3591489503038702,0.2342261483677664,0,0,0,0,0,0,0,14501249.255406408,100000001,100000001,100000000,100000000
Chronus,512,Mix10,0.2249435738048496,0.22677153816123538,0.3596118183173199,0.23417669797063392,0,0,0,0,0,0,0,14510016.102014208,100000001,100000001,100000000,100000003
Chronus,256,Mix10,0.2249754009086914,0.2268550409505785,0.3604090551953385,0.2341946963263624,0,0,0,0,0,0,0,14512199.199066203,100000001,100000001,100000000,100000003
Chronus,128,Mix10,0.22498686554815422,0.22676726222567267,0.3588742433665918,0.2343668828494918,0,0,0,0,0,0,0,14500208.572391227,100000001,100000001,100000000,100000000
Chronus,64,Mix10,0.2244579800535912,0.22634103576698955,0.3579575134714715,0.2338555209251657,0,0,0,0,0,0,0,14532202.416754246,100000001,100000001,100000000,100000003
Chronus,32,Mix10,0.2227254572718409,0.22451458521494327,0.3581374970647051,0.23201333818655726,0,0,0,0,0,0,0,14592083.935216796,100000001,100000001,100000000,100000003
Chronus,20,Mix10,0.20303372996276636,0.2046630515149339,0.32860171400757077,0.21152399394855254,0,0,0,0,0,0,0,15441246.263252988,100000001,100000001,100000000,100000003
Chronus+PB,1024,Mix10,0.2249468673817456,0.2266064925519534,0.3584095134844967,0.2341970174809309,0,0,0,0,0,0,0,14514093.106400788,100000001,100000001,100000000,100000003
Chronus+PB,512,Mix10,0.22502468942739623,0.2266486514534563,0.3583063520886906,0.23420213613520027,0,0,0,0,0,0,0,14503748.003833063,100000001,100000001,100000000,100000000
Chronus+PB,256,Mix10,0.2248907440296096,0.2266167138168796,0.3571433903069184,0.2340427591989076,0,0,0,0,0,0,0,14500238.919897089,100000001,100000001,100000000,100000003
Chronus+PB,128,Mix10,0.22469778535775276,0.22655204124282,0.35863416044890667,0.23383655051028115,0,0,0,0,0,0,0,14511434.696097888,100000001,100000001,100000000,100000003
Chronus+PB,64,Mix10,0.22349061413628898,0.2252544197400141,0.3560203719556302,0.23248890644924045,0,0,0,0,0,0,0,14550443.551951189,100000001,100000001,100000000,100000003
Chronus+PB,32,Mix10,0.16240646814675117,0.16388126371227296,0.2625816834177369,0.16911136300510937,0,0,0,0,0,0,0,17671472.990807865,100000001,100000001,100000000,100000003
Chronus+PB,20,Mix10,0.030134375001763802,0.030571280483710658,0.05295213570935532,0.030963711956554497,0,0,0,0,0,0,0,67710956.21127275,100000001,100000001,100000000,100000003
Graphene,1024,Mix10,0.2249737797561792,0.22655549603691005,0.35835581221699614,0.23425853277368253,15,0,0,0,0,0,0,13162112.457562502,100000001,100000001,100000000,100000003
Graphene,512,Mix10,0.22495394264905016,0.22676479135867236,0.35976941025763604,0.2340336749500161,77,0,0,0,0,0,0,13162001.142812502,100000001,100000001,100000000,100000003
Graphene,256,Mix10,0.22472596584528062,0.22627482568002566,0.35728492638976567,0.2337833878495137,320,0,0,0,0,0,0,13182120.930937503,100000001,100000001,100000000,100000003
Graphene,128,Mix10,0.22389664094679404,0.22577401291286459,0.35661796644167876,0.23332803515379805,4954,0,0,0,0,0,0,13215092.7149375,100000001,100000001,100000000,100000003
Graphene,64,Mix10,0.20891542951407407,0.21064891689478382,0.3358178988488616,0.21754321798824613,62118,0,0,0,0,0,0,13998686.0006875,100000001,100000001,100000000,100000003
Graphene,32,Mix10,0.1829232030835203,0.18443851877508205,0.3392071955126877,0.19589261966154184,192888,0,0,0,0,0,0,15721961.183250003,100000001,100000001,100000000,100000003
Graphene,20,Mix10,0.15993330761946964,0.1612279042903124,0.292876292615375,0.1698930116937411,357816,0,0,0,0,0,0,17602082.821375005,100000001,100000001,100000000,100000000
Hydra,1024,Mix10,0.22497707016850493,0.22691468138541168,0.35895491282205616,0.23438087863848,23,0,0,0,0,0,0,13181181.659937501,100000001,100000001,100000000,100000003
Hydra,512,Mix10,0.22489564645325233,0.22663497152447196,0.35806010739268157,0.23391041809213625,117,0,0,0,0,0,0,13169035.941312501,100000001,100000001,100000000,100000000
Hydra,256,Mix10,0.22051513786680155,0.22239171114432274,0.35171280336741656,0.22963967879775513,3752,0,0,0,0,0,0,13406642.9495,100000001,100000001,100000000,100000003
Hydra,128,Mix10,0.2000414966076413,0.20161513682883306,0.3265546018789651,0.20909274176972728,33673,0,0,0,0,0,0,14586457.4800625,100000001,100000001,100000000,100000003
Hydra,64,Mix10,0.17806454577965083,0.17942341282095461,0.29878686497326185,0.1848495559788101,112237,0,0,0,0,0,0,16117710.666812502,100000001,100000001,100000000,100000003
Hydra,32,Mix10,0.1474483964567555,0.14915584608382873,0.2720204920217981,0.15804840614283072,296975,0,0,0,0,0,0,19067109.2641875,100000001,100000001,100000000,100000000
Hydra,20,Mix10,0.12694764857767296,0.1284357957304569,0.2406596552385346,0.13605935656737622,537355,0,0,0,0,0,0,21806471.0450625,100000001,100000001,100000000,100000003
PARA,1024,Mix10,0.19351703465320536,0.19527257672041246,0.32570219496018127,0.2025612557423304,151696,0,0,0,0,0,0,14949345.025125,100000001,100000001,100000000,100000003
PARA,512,Mix10,0.1706216765201139,0.17201558852723947,0.3038615134379351,0.17941359751070962,303515,0,0,0,0,0,0,16663152.2928125,100000001,100000001,100000000,100000003
PARA,256,Mix10,0.13828376819060725,0.139547793481894,0.26579738164594124,0.146801419330145,609556,0,0,0,0,0,0,20016368.592125006,100000001,100000001,100000000,100000000
PARA,128,Mix10,0.10215656500899108,0.10300605014991032,0.2233414677124866,0.11030721446279321,1226697,0,0,0,0,0,0,26362792.833125003,100000001,100000001,100000000,100000003
PARA,64,Mix10,0.06850851093109013,0.06911012514844898,0.17467091475647137,0.07960121147468145,2454806,0,0,0,0,0,0,38254126.8870625,100000001,100000001,100000000,100000003
PARA,32,Mix10,0.043671650766546645,0.044093143487683874,0.13150214215806055,0.05578218854000065,4700697,0,0,0,0,0,0,58842781.67668751,100000001,100000001,100000000,100000003
PARA,20,Mix10,0.032907002271104054,0.03328775045311643,0.11010881709753151,0.04517878575728937,6821374,0,0,0,0,0,0,77443110.537375,100000001,100000001,100000000,100000003
PRAC-4,1024,Mix10,0.18747093825544225,0.18920844820556526,0.3169829391413804,0.19765379412072465,0,0,0,0,0,0,0,15740978.202437501,100000001,100000001,100000000,100000000
PRAC-4,512,Mix10,0.1874275940268798,0.1890872560833038,0.31708727183470087,0.19752449939747918,0,0,0,0,0,0,0,15734428.5228125,100000001,100000001,100000000,100000003
PRAC-4,256,Mix10,0.18756460099923014,0.1890905862685874,0.31860351643784346,0.1974567066742059,0,0,0,0,0,0,0,15719147.007250002,100000001,100000001,100000000,100000000
PRAC-4,128,Mix10,0.18740572098498684,0.189014503978674,0.31765862215795,0.1974899985686123,0,0,0,0,0,0,0,15726006.167250004,100000001,100000001,100000000,100000003
PRAC-4,64,Mix10,0.18640876693396174,0.18776404482833478,0.31606843834952675,0.19628254069267193,0,0,0,0,0,0,0,15783095.5383125,100000001,100000001,100000000,100000003
PRAC-4,32,Mix10,0.13607638641343264,0.13738414709257774,0.23389698436758394,0.14337786502964212,0,0,0,0,0,0,0,19458744.325625002,100000001,100000001,100000000,100000003
PRAC-4,20,Mix10,0.02124036103584532,0.021544226368348605,0.04205702704160729,0.02257825033733203,0,0,0,0,0,0,0,93328311.3831875,100000001,100000001,100000000,100000003
PRAC-2,1024,Mix10,0.18750985926830174,0.18914875363361844,0.316435908944428,0.19766177317010805,0,0,0,0,0,0,0,15735724.587625,100000001,100000001,100000000,100000003
PRAC-2,512,Mix10,0.18737481196164887,0.18900726749946922,0.31697202557682774,0.19750680640549728,0,0,0,0,0,0,0,15740445.507812502,100000001,100000001,100000000,100000000
PRAC-2,256,Mix10,0.18744870196864416,0.18889963102311,0.31738542356851024,0.19737222573977897,0,0,0,0,0,0,0,15739701.6966875,100000001,100000001,100000000,100000003
PRAC-2,128,Mix10,0.18758888817307054,0.18919585609315315,0.3191778204047559,0.19748811048539947,0,0,0,0,0,0,0,15724183.627375001,100000001,100000001,100000000,100000003
PRAC-2,64,Mix10,0.1864075750773604,0.18796619351353258,0.3182740512531409,0.1963974128396753,0,0,0,0,0,0,0,15793038.930125002,100000001,100000001,100000000,100000003
PRAC-2,32,Mix10,0.13653219646724557,0.1379073378651302,0.23724766122263868,0.14412596584824078,0,0,0,0,0,0,0,19478857.979125,100000001,100000001,100000000,100000003
PRAC-2,20,Mix10,0.029597735651539413,0.02990446781904487,0.05963406997298254,0.031554484715021314,0,0,0,0,0,0,0,69102336.801125,100000001,100000001,100000000,100000003
PRAC-1,1024,Mix10,0.18747024765181286,0.18908592497162469,0.31705816289956334,0.19760108066605048,0,0,0,0,0,0,0,15730331.762062501,100000001,100000001,100000000,100000003
PRAC-1,512,Mix10,0.18746788206542633,0.18909819815249776,0.31567200050280236,0.197461832786138,0,0,0,0,0,0,0,15726273.081500001,100000001,100000001,100000000,100000003
PRAC-1,256,Mix10,0.1874726206785572,0.18907762373401235,0.31837394050206785,0.19751799480284726,0,0,0,0,0,0,0,15724094.250625,100000001,100000001,100000000,100000000
PRAC-1,128,Mix10,0.18731364271236828,0.18891829261444856,0.31849381979463615,0.19728049321731633,0,0,0,0,0,0,0,15739257.092187498,100000001,100000001,100000000,100000003
PRAC-1,64,Mix10,0.1854053699909757,0.18690778735438443,0.3169039588580576,0.19541439461939455,0,0,0,0,0,0,0,15844873.203187501,100000001,100000001,100000000,100000003
PRAC-1,32,Mix10,0.0461314964943968,0.046616495278761584,0.09613686071178346,0.050096973108713125,0,0,0,0,0,0,0,47072333.847812496,100000001,100000001,100000000,100000003
PRAC-1,20,Mix10,0.0461314964943968,0.046616495278761584,0.09613686071178346,0.050096973108713125,0,0,0,0,0,0,0,47072333.847812496,100000001,100000001,100000000,100000003
PRAC-RFM,1024,Mix10,0.18220655359249963,0.18380742546222517,0.3121792640973857,0.19176817724959264,0,18098,0,0,0,0,0,16208543.8449375,100000001,100000001,100000000,100000000
PRAC-RFM,512,Mix10,0.18220655359249963,0.18380742546222517,0.3121792640973857,0.19176817724959264,0,18098,0,0,0,0,0,16208543.8449375,100000001,100000001,100000000,100000000
PRAC-RFM,256,Mix10,0.18220655359249963,0.18380742546222517,0.3121792640973857,0.19176817724959264,0,18098,0,0,0,0,0,16208543.8449375,100000001,100000001,100000000,100000000
PRAC-RFM,128,Mix10,0.18220655359249963,0.18380742546222517,0.3121792640973857,0.19176817724959264,0,18098,0,0,0,0,0,16208543.8449375,100000001,100000001,100000000,100000000
PRAC-RFM,64,Mix10,0.18216070504688123,0.18366455607197293,0.31006281326886276,0.19195287282237078,0,18138,0,0,0,0,0,16196090.165812502,100000001,100000001,100000000,100000003
PRAC-RFM,32,Mix10,0.1351589039971072,0.13639392449418458,0.23418684093602374,0.14244192080417464,0,18310,0,0,0,0,0,19761660.4751875,100000001,100000001,100000000,100000003
PRAC-RFM,20,Mix10,0.020912898384527867,0.02120904186493665,0.04142878853554591,0.022289537450492756,0,21602,0,0,0,0,0,94979366.69006251,100000001,100000001,100000000,100000003
RFM,1024,Mix10,0.21903229888577724,0.22088336740065334,0.35192479035013213,0.2282639510293111,0,17013,0,0,0,0,0,13557321.5051875,100000001,100000001,100000000,100000000
RFM,512,Mix10,0.21728234934295523,0.2188164868418208,0.34967969951463934,0.22620238860033734,0,24787,0,0,0,0,0,13660970.083187502,100000001,100000001,100000000,100000003
RFM,256,Mix10,0.19909604344659482,0.20086363286550493,0.32750404623880286,0.2079631707716956,0,80674,0,0,0,0,0,14982427.348562501,100000001,100000001,100000000,100000003
RFM,128,Mix10,0.17011058751394117,0.17146091968625546,0.2967512991282236,0.17833087258730687,0,212085,0,0,0,0,0,17762009.829937503,100000001,100000001,100000000,100000003
RFM,64,Mix10,0.13015746933366729,0.1312579280608118,0.24930836499420758,0.1379398238180705,0,541712,0,0,0,0,0,24312509.9364375,100000001,100000001,100000000,100000000
RFM,32,Mix10,0.08780396926057525,0.08852501858728813,0.1910335503264965,0.094721887922105,0,1296837,0,0,0,0,0,40742039.7075,100000001,100000001,100000000,100000000
RFM,20,Mix10,0.06158096548780975,0.06216064522739155,0.1512641403628121,0.07322380714293751,0,2356637,0,0,0,0,0,70740281.75256251,100000001,100000001,100000000,100000003
Dummy,0,Mix10,0.22502746432046133,0.22681762462110372,0.3591489503038702,0.23411450006417078,0,0,0,0,0,0,0,13158939.278812502,100000001,100000001,100000000,100000000
Chronus,1024,Mix45,1.7045535802298513,3.7662520173928526,3.158261758437383,2.8224646054471085,0,0,0,0,0,0,0,1652355.8872418376,100000000,100000002,100000001,100000000
Chronus,512,Mix45,1.7045535802298513,3.7662520173928526,3.158261758437383,2.8224646054471085,0,0,0,0,0,0,0,1652355.8872418376,100000000,100000002,100000001,100000000
Chronus,256,Mix45,1.7045535802298513,3.7662520173928526,3.158261758437383,2.8224646054471085,0,0,0,0,0,0,0,1652355.8872418376,100000000,100000002,100000001,100000000
Chronus,128,Mix45,1.7017485534456596,3.7662520173928526,3.158261758437383,2.820525744306423,0,0,0,0,0,0,0,1656515.0303306188,100000000,100000002,100000001,100000000
Chronus,64,Mix45,1.7025596605422928,3.7662395349387254,3.1566004625492874,2.827664775024911,0,0,0,0,0,0,0,1656247.5031994628,100000000,100000002,100000001,100000000
Chronus,32,Mix45,1.6917385420113407,3.7568609954321457,3.1544250005338865,2.8249530817667416,0,0,0,0,0,0,0,1661875.725551025,100000000,100000002,100000001,100000000
Chronus,20,Mix45,1.6391465436021668,3.726603480118403,3.1530940996781323,2.793388552107102,0,0,0,0,0,0,0,1698392.324640119,100000000,100000002,100000001,100000000
Chronus+PB,1024,Mix45,1.7045535802298513,3.7662520173928526,3.158261758437383,2.8224646054471085,0,0,0,0,0,0,0,1652355.8872418376,100000000,100000002,100000001,100000000
Chronus+PB,512,Mix45,1.7045535802298513,3.7662520173928526,3.158261758437383,2.8224646054471085,0,0,0,0,0,0,0,1652355.8872418376,100000000,100000002,100000001,100000000
Chronus+PB,256,Mix45,1.7045535802298513,3.7662520173928526,3.158261758437383,2.8224646054471085,0,0,0,0,0,0,0,1652355.8872418376,100000000,100000002,100000001,100000000
Chronus+PB,128,Mix45,1.7011171525530733,3.7662520173928526,3.158261758437383,2.8239813285132116,0,0,0,0,0,0,0,1657764.8248143063,100000000,100000002,100000001,100000000
Chronus+PB,64,Mix45,1.6919621780128298,3.7591936529775634,3.156714057677774,2.8248996941678843,0,0,0,0,0,0,0,1661290.5488538067,100000000,100000002,100000001,100000000
Chronus+PB,32,Mix45,1.386295073044927,3.5841387311131125,3.108573648092991,2.5991811799528795,0,0,0,0,0,0,0,1914097.8793364689,100000000,100000001,100000001,100000000
Chronus+PB,20,Mix45,0.18351634262029898,2.6943864238277304,2.738293889579395,0.9178330519685518,0,0,0,0,0,0,0,11024077.386255838,100000000,100000002,100000001,100000000
Graphene,1024,Mix45,1.7045535802298513,3.7662520173928526,3.158261758437383,2.8224646054471085,0,0,0,0,0,0,0,1490654.44625,100000000,100000002,100000001,100000000
Graphene,512,Mix45,1.7045535802298513,3.7662520173928526,3.158261758437383,2.8224646054471085,0,0,0,0,0,0,0,1490654.44625,100000000,100000002,100000001,100000000
Graphene,256,Mix45,1.7067114944680957,3.7662520173928526,3.158261758437383,2.821069996304116,89,0,0,0,0,0,0,1490349.67075,100000000,100000002,100000001,100000000
Graphene,128,Mix45,1.6961406152132688,3.761548876399042,3.1577067685317597,2.8235229276273475,681,0,0,0,0,0,0,1498436.0307500004,100000000,100000002,100000001,100000000
Graphene,64,Mix45,1.6801546965473442,3.7615538286429455,3.156614910598669,2.8136073479269146,1929,0,0,0,0,0,0,1514063.40025,100000000,100000002,100000001,100000000
Graphene,32,Mix45,1.6401353990816816,3.70788352381225,3.1545865037453145,2.771797317088679,6071,0,0,0,0,0,0,1546241.8480000002,100000000,100000002,100000001,100000000
Graphene,20,Mix45,1.5660098440318402,3.6890965948606165,3.146613034535997,2.726133748592565,12014,0,0,0,0,0,0,1623193.8886250001,100000000,100000002,100000001,100000000
Hydra,1024,Mix45,1.703929096920305,3.7615508572950387,3.155856417370843,2.8245643321360006,0,0,0,0,0,0,0,1490368.007125,100000000,100000002,100000001,100000000
Hydra,512,Mix45,1.698156978344304,3.761543641183952,3.1573587153818905,2.8289683530382765,1,0,0,0,0,0,0,1499781.6971875,100000000,100000002,100000001,100000000
Hydra,256,Mix45,1.6912496855332615,3.759200860075066,3.157884962357222,2.8327348000762007,121,0,0,0,0,0,0,1502633.9256250001,100000000,100000002,100000001,100000000
Hydra,128,Mix45,1.6738914892142216,3.7615836838753096,3.1566146116721696,2.8223509308325045,799,0,0,0,0,0,0,1516615.79775,100000000,100000002,100000001,100000000
Hydra,64,Mix45,1.6387800383874391,3.7580826773662785,3.153311546263195,2.802623423681972,2480,0,0,0,0,0,0,1550996.7800625002,100000000,100000002,100000001,100000000
Hydra,32,Mix45,1.5562477019084717,3.673213557434127,3.1481764141080992,2.751908462278132,8288,0,0,0,0,0,0,1635505.322875,100000000,100000003,100000001,100000000
Hydra,20,Mix45,1.4097240821769332,3.6595188457350707,3.1375831122226243,2.676446401818913,19786,0,0,0,0,0,0,1808079.2106250003,100000000,100000001,100000001,100000000
PARA,1024,Mix45,1.5910280527997933,3.726730833516875,3.1516535654530364,2.779623525010149,7468,0,0,0,0,0,0,1599563.7835625,100000000,100000002,100000001,100000000
PARA,512,Mix45,1.4784489308404358,3.6970127951764336,3.144133656617345,2.7389903270913205,15784,0,0,0,0,0,0,1724777.3031875,100000000,100000000,100000001,100000000
PARA,256,Mix45,1.2930886223459679,3.615380363141096,3.133768413200398,2.6515739079824305,34102,0,0,0,0,0,0,1965373.9816875001,100000000,100000000,100000001,100000000
PARA,128,Mix45,1.0654384292454326,3.4829297610455976,3.1117892218389223,2.4988329200846744,72309,0,0,0,0,0,0,2397913.7883125003,100000000,100000002,100000001,100000000
PARA,64,Mix45,0.8175348270653865,3.2212513549790898,3.063607725867158,2.258724209322297,148778,0,0,0,0,0,0,3099623.5360000003,100000000,100000002,100000001,100000000
PARA,32,Mix45,0.6108355967693663,2.856085183538599,2.9915249202399634,1.9532253316918429,281435,0,0,0,0,0,0,4141141.3545000004,100000000,100000002,100000001,100000000
PARA,20,Mix45,0.5073769204812608,2.5197717540395406,2.915079847825837,1.7441621454059493,403306,0,0,0,0,0,0,4991997.897375,100000000,100000002,100000001,100000000
PRAC-4,1024,Mix45,1.5697352285207202,3.7014530201598155,3.14797047669622,2.759825877065764,0,0,0,0,0,0,0,1639925.5175,100000000,100000002,100000001,100000000
PRAC-4,512,Mix45,1.5697352285207202,3.7014530201598155,3.14797047669622,2.759825877065764,0,0,0,0,0,0,0,1639925.5175,100000000,100000002,100000001,100000000
PRAC-4,256,Mix45,1.5697352285207202,3.7014530201598155,3.14797047669622,2.759825877065764,0,0,0,0,0,0,0,1639925.5175,100000000,100000002,100000001,100000000
PRAC-4,128,Mix45,1.566565555825997,3.7012276564755955,3.1479805846410596,2.7580477765584144,0,0,0,0,0,0,0,1643192.5421250002,100000000,100000002,100000001,100000000
PRAC-4,64,Mix45,1.5443767866701998,3.7014172615368452,3.1467128415304417,2.762783919216198,0,0,0,0,0,0,0,1659308.1777500003,100000000,100000002,100000001,100000000
